toi,tid,tfopwg_disp,pl_orbper,pl_trandep,pl_tranmid
"351.01",228381868,"KP",3.4654953,5884.1905569,2459091.3642410
"1847.02",54002556,"PC",12.7645811,3000.0000000,2459130.1500820
"2011.01",136916387,"KP",11.5778362,217.3994918,2458631.7676170
"2011.02",136916387,"KP",27.5920718,555.3352929,2458650.8975700
"2221.01",441420236,"CP",8.4536777,2872.2887525,2459041.2817460
"3345.01",21997420,"PC",2.1917701,11650.0000000,2459386.7706810
"4992.01",362111691,"PC",4.8807474,11440.0000000,2459381.7263180
"5523.02",443616612,"KP",3.4712803,4280.3883109,2459281.4035860
"5704.01",148673433,"CP",3.7711066,1647.6730314,2458901.7878900
"5705.01",165625229,"PC",10.5998647,924.0000000,2460418.0253690
"5707.01",441614965,"PC",2.0364271,268.0000000,2460339.4368240
"5708.01",335813325,"PC",2.6953698,757.7733755,2459552.8173210
"5709.01",286813592,"PC",3.3810227,797.2617518,2458899.9698270
"5710.01",173002823,"PC",28.4064643,886.1620650,2458882.4698330
"5711.01",441804533,"PC",16.3036750,1119.9625254,2458753.1838720
"5712.01",388898854,"PC",8.2077264,667.6868432,2459532.0093870
"5713.01",219041246,"CP",10.4419896,3992.4372644,2458745.6779640
"5714.01",467158766,"PC",7.7784947,760.4735322,2458843.3123790
"5715.01",147923561,"PC",6.2822993,632.5840625,2458684.1605070
"5716.01",298074836,"CP",6.7662729,1998.3738721,2458683.6159200
"5717.01",53481079,"PC",13.4787220,1323.2275744,2458871.5386890
"5720.01",230055368,"CP",1.4344602,1028.2187852,2458900.6450290
"5726.01",71582156,"CP",5.4911302,448.4516470,2458843.5960980
"5727.01",357048995,"PC",6.3928694,451.9563235,2459422.8955950
"5728.01",219875976,"PC",11.4974559,843.1062336,2458685.0971650
"5730.01",138820713,"PC",1.9271225,898.6821302,2458900.3875800
"5733.01",224297408,"PC",8.2751966,958.0302036,2458711.6043460
"5734.01",9989136,"CP",6.1841688,1052.3509168,2458848.6851400
"5735.01",157769780,"PC",2.1208156,1148.8773237,2458683.5446490
"5736.01",310380289,"PC",0.6489868,615.5445069,2458738.9011940
"5737.01",229618478,"PC",19.4480946,1327.1099723,2458698.8680580
"5738.01",198162530,"PC",0.7681250,491.4350185,2458683.6404430
"5739.01",328934980,"PC",8.4306162,182.9089572,2458930.7732350
"5740.01",230087765,"PC",1.6894420,318.7756761,2458684.2356620
"5741.01",159851831,"PC",24.0004143,1240.0000000,2459754.3336560
"5742.01",258557847,"FP",3.9658240,680.0000000,2459765.5792930
"5743.01",308300731,"PC",7.6603722,9918.0000000,2460494.5751150
"5744.01",157768969,"PC",5.7488832,190.0000000,2459758.4001870
"5747.01",4918918,"CP",0.5734766,818.3903403,2458870.4745700
"5748.01",407495930,"PC",3.0269043,7120.0000000,2459738.3293560
"5749.01",387329912,"PC",5.4328364,1420.0000000,2459734.3631250
"5750.01",310262516,"PC",1.9044134,31200.0000000,2459741.1183440
"5751.01",426144112,"PC",1.7465205,7080.0000000,2459742.8290340
"5752.01",349440621,"PC",6.7113743,22640.0000000,2459723.4234950
"5753.01",332365162,"PC",7.4242482,8060.0000000,2459742.0056540
"5754.01",135267558,"PC",3.6479472,9470.0000000,2459736.0904950
"5755.01",256584532,"PC",5.4397285,8020.0000000,2459736.2461150
"5756.01",72889156,"APC",7.6408565,23050.0000000,2459742.7595070
"5758.01",82598822,"PC",10.9299688,15520.0000000,2459728.9220040
"5759.01",317594531,"PC",8.3506150,8550.0000000,2459729.9122310
"5760.01",255907107,"PC",7.9242040,8160.0000000,2459739.1735280
"5761.01",428703516,"APC",19.5422056,4120.0000000,2459722.3136370
"5762.01",257531677,"PC",3.9460660,8410.0000000,2459735.3320630
"5763.01",354832924,"PC",6.9541458,7080.0000000,2459729.9768530
"5764.01",150476057,"PC",5.0859973,9400.0000000,2459739.4155040
"5765.01",397763985,"PC",3.8779743,4676.0000000,2459908.6357690
"5766.01",353225230,"APC",0.5721596,6530.0000000,2459742.7006610
"5767.01",351652998,"PC",4.0150730,22900.0000000,2459741.6441950
"5768.01",470990157,"PC",3.7749324,5920.0000000,2459766.3750760
"5769.01",462715015,"FP",1.7548863,2620.0000000,2459767.9841210
"5770.01",23179035,"PC",1.4529225,17180.0000000,2459766.3998060
"5771.01",459836041,"PC",6.6867154,3870.0000000,2459758.2432820
"5772.01",313609787,"PC",3.5023306,11020.0000000,2459764.6357260
"5773.01",445795465,"PC",2.7404478,5340.0000000,2459767.6163000
"5774.01",9701368,"PC",5.4049747,22870.0000000,2459764.1806460
"5775.01",289666986,"PC",2.4369467,26190.0000000,2459765.1052810
"5776.01",310728245,"PC",4.1816344,4180.0000000,2459765.9255870
"5777.01",459189798,"PC",6.9171675,1250.0000000,2459758.9266440
"5778.01",264468702,"PC",6.0962241,21520.0000000,2459762.2128920
"5779.01",102846772,"PC",10.2515829,4270.0000000,2459754.9908770
"5780.01",43333094,"PC",7.5358996,15840.0000000,2459758.2267420
"5781.01",279920478,"PC",5.3826500,1110.0000000,2459765.7790810
"5782.01",158845573,"PC",5.0048582,750.0000000,2459766.3397830
"1429.01",138968089,"FP",0.6412558,1029.5348333,2458711.5581510
"2076.01",27491137,"CP",10.3563596,923.9421270,2459675.6950290
"4618.01",284326455,"KP",3.7998536,25455.0849851,2459475.9817070
"5783.01",319684122,"PC",5.4459647,850.0000000,2459793.2782950
"5784.01",302814895,"FP",8.6800186,870.0000000,2459795.9021100
"5785.01",456367532,"PC",3.0783215,2660.0000000,2459819.4602410
"5786.01",40292751,"CP",12.7791964,3008.0000000,2460319.5249050
"5787.01",446616059,"FP",3.1072375,737.0000000,2460530.9551980
"5788.01",42883782,"CP",16.2134274,530.0000000,2459786.4426430
"5788.02",42883782,"CP",6.3346129,330.0000000,2459788.4109480
"5790.01",187333348,"APC",2.1981511,3880.0000000,2459793.8659170
"5791.01",110936761,"FP",2.2906144,1390.0000000,2459793.6452620
"5792.01",95423778,"APC",0.7036041,3360.0000000,2459795.4660980
"5793.01",398895470,"KP",2.6940348,11715.9037129,2459771.1890140
"5794.01",273874849,"KP",1.4857148,21303.5958289,2459825.5522590
"5795.01",151724385,"CP",6.1406207,2469.4322474,2459770.6746990
"5796.01",391958006,"KP",1.7430143,32205.6970804,2459771.5515890
"5797.01",374530847,"KP",2.1521630,16986.6330130,2459770.2313950
"5798.01",305243225,"KP",1.2129139,14617.2679583,2459770.5198920
"5799.01",328081248,"CP",4.1645448,2612.2397484,2459772.3344790
"5800.01",151759246,"CP",2.6282606,731.2082684,2459771.7132100
"5801.01",243921117,"KP",3.0678160,34536.7848173,2459770.0267540
"5802.01",399402994,"KP",2.7161298,14527.4470152,2459770.4706120
"5803.01",466382581,"CP",5.3829728,1078.0000000,2460550.9450010
"5804.01",303055194,"FP",1.7615631,1050.0000000,2459822.9076140
"5805.01",378390325,"PC",20.5676815,1112.0000000,2460511.2157170
"5806.01",283621618,"PC",3.1856488,4750.0000000,2459850.8125720
"5807.01",188646744,"PC",14.2423724,225.0000000,2460540.2631700
"5808.01",459735346,"PC",7.1701672,731.0000000,2460558.6518720
"5809.01",283471501,"PC",9.2103194,853.0000000,2460541.5322620
"5810.01",379824738,"PC",5.6857105,6330.0000000,2460548.2268940
"5811.01",331484419,"FP",6.2565600,875.0000000,2460549.4110970
"5812.01",388909695,"KP",10.1466193,8161.0000000,2460549.4613510
"5813.01",92439980,"PC",27.0525472,953.0000000,2460519.2386390
"5814.01",427041513,"PC",6.2543950,1174.0000000,2460360.8490740
"5815.01",375942197,"KP",3.8993831,6492.4843324,2459797.7000030
"5816.01",194076601,"PC",20.4282929,7660.0000000,2459842.0623830
"5817.01",418604868,"CP",15.6146058,467.1437307,2459799.3038540
"5818.01",283419843,"KP",2.6052674,11139.9639243,2459799.0221890
"5819.01",330218897,"PC",3.4200073,746.0441740,2459797.7054280
"5820.01",459730973,"KP",3.9156848,6668.8007799,2459799.3669460
"5821.01",354619337,"KP",2.1425095,7961.0000000,2460556.7714080
"5822.01",466390120,"KP",1.5487245,9869.0318921,2459797.8105970
"5823.01",248853232,"KP",3.8681492,17259.9935362,2459798.7754590
"5824.01",272366748,"KP",3.8555897,16813.9237374,2459800.0574220
"5825.01",269243313,"PC",9.7348295,1017.0000000,2460541.9136030
"5826.01",48253329,"PC",2.8140207,7400.0000000,2459788.1076290
"5827.01",369062542,"PC",5.0493049,7850.0000000,2459788.9048750
"5828.01",351077390,"PC",1.1951761,2970.0000000,2459796.0724140
"5829.01",363029616,"PC",1.3502386,1650.0000000,2459793.8491560
"5830.01",224418572,"FP",2.8465928,2110.0000000,2459791.2355910
"5831.01",308504559,"PC",3.7846792,5870.0000000,2459786.1271710
"5832.01",287934343,"PC",5.1357505,11560.0000000,2459795.4783530
"5833.01",213875310,"PC",2.6721807,15750.0000000,2459793.4498200
"5834.01",281118572,"PC",3.5242025,23590.0000000,2459792.7126990
"5835.01",346859243,"PC",6.4226101,16970.0000000,2459795.4638790
"5836.01",354727907,"PC",8.4498763,71390.0000000,2459786.4042890
"5837.01",395143000,"PC",2.9665122,8220.0000000,2459795.4834800
"5838.01",222485202,"PC",3.5982966,28570.0000000,2459791.7426750
"5839.01",355732304,"FP",2.5411063,8720.0000000,2459794.2350510
"5840.01",68345291,"PC",4.0064890,11560.0000000,2459793.9101880
"5841.01",350882505,"PC",4.2025514,3360.0000000,2459795.7045560
"5842.01",23937608,"PC",2.8091879,3080.0000000,2459791.8055370
"5843.01",24113219,"PC",4.1978660,10650.0000000,2459795.1265270
"5844.01",230292034,"PC",6.0671557,2080.0000000,2459791.9613030
"5845.01",209935997,"PC",1.9081122,2660.0000000,2459794.3251060
"5846.01",75784122,"PC",10.5353472,9570.0000000,2459794.1622740
"5847.01",95574586,"PC",2.5641981,2840.0000000,2459795.9989640
"5848.01",808243,"PC",1.5101054,13090.0000000,2459795.4673920
"5849.01",71459120,"PC",3.9964264,12340.0000000,2459781.1337540
"5850.01",151728428,"FP",3.9997367,7460.0000000,2459786.2710140
"5851.01",277329402,"PC",4.5049415,14400.0000000,2459790.9487020
"5852.01",387844266,"PC",3.9956793,38380.0000000,2459788.3377980
"5853.01",278623780,"PC",3.7219898,15860.0000000,2459793.8444980
"5854.01",346154016,"PC",4.4499140,13550.0000000,2459795.7589290
"5855.01",41422753,"FP",2.4710528,5420.0000000,2459792.2101910
"5856.01",3680800,"PC",0.5498864,1110.0000000,2459795.6078630
"5857.01",336072306,"PC",3.4150470,8610.0000000,2459790.1278730
"5858.01",256046749,"PC",7.1476512,13510.0000000,2459778.0654250
"5859.01",114947483,"PC",3.3787501,9480.0000000,2459794.5563090
"5860.01",462372373,"APC",5.2498931,9200.0000000,2459795.3554480
"5861.01",11034516,"PC",14.3033451,26130.0000000,2459771.8755910
"5862.01",20988926,"FP",5.3194765,3640.0000000,2459791.2464520
"5863.01",345205395,"PC",2.8492565,24100.0000000,2459788.3521760
"5864.01",184531966,"PC",10.4453589,9360.0000000,2459818.4121190
"5865.01",383216635,"PC",6.6314176,3080.0000000,2459815.8366650
"5866.01",341297143,"FP",3.8421028,8920.0000000,2459813.9076290
"5867.01",380517859,"FP",1.1094350,27240.0000000,2459823.5701090
"5868.01",236158940,"PC",2.6775730,3310.0000000,2459817.2876700
"5869.01",210169818,"PC",3.3879742,9990.0000000,2459818.8969200
"5871.01",373816781,"PC",1.3436360,26070.0000000,2459822.2817010
"5872.01",138671052,"PC",2.2425137,2730.0000000,2459820.8671270
"5874.01",376454594,"PC",2.5784481,7620.0000000,2459820.1442620
"5875.01",283165117,"PC",5.2165810,7060.0000000,2459821.1179670
"5876.01",106114491,"FP",9.7216312,1830.0000000,2459813.8600540
"5877.01",282890159,"PC",6.9100016,4310.0000000,2459820.3070420
"5878.01",247172524,"PC",3.4363074,27910.0000000,2459820.8717370
"5879.01",258037656,"PC",4.0331416,37790.0000000,2459848.1006840
"5880.01",184521624,"PC",3.1162505,11400.0000000,2459819.7651940
"5881.01",360142739,"PC",2.2377411,3640.0000000,2459821.4978390
"5882.01",232941965,"CP",7.1487697,1900.0000000,2459818.9053150
"5883.01",283759999,"APC",0.5223032,4390.0000000,2459823.6431400
"5884.01",13574009,"PC",5.8311038,4240.0000000,2459822.2968500
"5885.01",233788275,"PC",4.7264391,3150.0000000,2459820.3125060
"5886.01",15682927,"FP",0.9655766,3140.0000000,2459823.1597170
"5887.01",277987172,"FP",6.3989216,3830.0000000,2459824.0521870
"5888.01",273780062,"PC",15.2501659,4560.0000000,2459796.4602810
"5889.01",383214426,"PC",2.4013188,27340.0000000,2459823.0716570
"5890.01",279179610,"PC",5.9029732,8450.0000000,2459823.0197300
"5891.01",202941251,"PC",4.1784844,5000.0000000,2459823.6318480
"5892.01",375199523,"FP",1.9447712,2880.0000000,2459822.0645340
"5894.01",398038296,"PC",3.0076713,10740.0000000,2459815.8627590
"5895.01",243464977,"APC",3.6491012,5880.0000000,2459817.3051320
"5896.01",14956304,"PC",0.9965843,14280.0000000,2459823.4017630
"5897.01",305612552,"PC",6.9349089,14850.0000000,2459813.3539020
"5898.01",467211520,"PC",9.7884653,2590.0000000,2459823.6013880
"5899.01",126171392,"FP",0.7835688,7440.0000000,2459823.0813260
"5900.01",224635135,"PC",2.4667486,7030.0000000,2459820.2754380
"5901.01",294173437,"FP",5.5559050,3750.0000000,2459820.5806890
"5902.01",65737977,"PC",4.8292589,5930.0000000,2459823.0394520
"5903.01",60542708,"PC",2.4707357,5560.0000000,2459819.2812870
"5904.01",408317165,"PC",5.6567374,7790.0000000,2459820.7803250
"5905.01",341299943,"PC",3.0233509,17150.0000000,2459821.9997670
"5907.01",387318486,"PC",0.6583175,3740.0000000,2459823.8504600
"5908.01",452483795,"FP",2.4515393,7520.0000000,2459823.0848900
"5909.01",354489554,"PC",4.7729363,4300.0000000,2459819.1780700
"5910.01",273774284,"FP",17.2182695,4810.0000000,2459821.9230320
"5911.01",239361732,"PC",4.0098230,7750.0000000,2459821.6531390
"5912.01",16538820,"PC",6.9038328,3790.0000000,2459840.9170970
"5913.01",289313987,"APC",10.1522322,9641.0000000,2459819.8181600
"5914.01",187416256,"PC",4.3887257,5820.0000000,2459816.8042170
"5915.01",329709756,"FP",12.5482879,49260.0000000,2459849.1549950
"5916.01",305506996,"CP",2.3682389,48700.0000000,2459817.6896660
"5917.01",239529652,"PC",4.0387941,5560.0000000,2459816.8413120
"5918.01",305790119,"PC",2.0353259,12030.0000000,2459821.6370720
"5919.01",165948070,"PC",4.3686174,3730.0000000,2459815.4548320
"5920.01",467006627,"FP",15.4159906,4500.0000000,2459801.1559220
"5921.01",286545058,"PC",5.0114216,4940.0000000,2459819.6371900
"5922.01",364192929,"PC",5.2079858,8550.0000000,2459820.9223180
"5923.01",60491424,"PC",4.0252588,8980.0000000,2459817.1552090
"5924.01",289125016,"FP",6.2043746,4380.0000000,2459822.5273630
"5925.01",345193111,"PC",6.1606297,10230.0000000,2459814.4568400
"5926.01",372831381,"PC",3.8116176,6560.0000000,2459823.7593090
"5927.01",163164300,"PC",3.7306955,6140.0000000,2459817.0359180
"5928.01",387318409,"PC",3.2465650,8870.0000000,2459818.5985770
"5929.01",92217989,"PC",4.6079976,7730.0000000,2459816.4565620
"5930.01",88266880,"PC",3.7984372,4500.0000000,2459817.9830090
"5931.01",24833662,"PC",4.2447791,5800.0000000,2459823.7083700
"5932.01",405122173,"PC",3.1003012,11350.0000000,2459823.9948550
"5933.01",322593401,"PC",5.5901313,11420.0000000,2459823.7235710
"5934.01",407958640,"PC",2.5505105,14510.0000000,2459823.2568660
"5935.01",276704866,"PC",3.0200448,10640.0000000,2459819.9230240
"5937.01",158552665,"PC",21.0685273,15800.0000000,2459797.5335700
"5938.01",452508760,"PC",2.2604310,2680.0000000,2459820.1831530
"5939.01",27230283,"PC",6.1304900,3640.0000000,2459823.9060490
"5940.01",296898634,"FP",2.8534013,15830.0000000,2459849.3262670
"5941.01",303456821,"PC",11.0771916,1920.0000000,2459803.4349510
"5942.01",166190643,"FP",1.6540803,3460.0000000,2459822.9839500
"5943.01",63659057,"PC",15.7866044,6960.0000000,2459799.9232690
"5944.01",88101924,"PC",5.9404096,15160.0000000,2459821.9494370
"5945.01",159104028,"PC",3.3825012,4430.0000000,2459820.5227500
"5946.01",366846982,"PC",5.7548790,1820.0000000,2459843.6785680
"5947.01",331691841,"PC",6.9341584,510.0000000,2459842.8786920
"5948.01",419878932,"APC",7.9058861,2370.0000000,2459848.7079370
"5949.01",64282927,"PC",1.8826035,337.0000000,2460421.0822310
"5950.01",258738667,"PC",6.4389303,3079.0000000,2460549.7771920
"5951.01",154762431,"PC",3.1728284,360.0000000,2459852.5715960
"5953.01",27863043,"PC",7.4924561,694.0000000,2460581.4730060
"5954.01",297153209,"FP",10.7004569,2409.0000000,2460361.7347420
"5955.01",434116397,"PC",0.5902387,518.7240999,2459825.8453360
"5956.01",236785891,"PC",0.9292334,45240.8420953,2459853.8317300
"5957.01",407653728,"PC",3.2520192,9420.0000000,2459849.7670480
"5958.01",436764867,"PC",2.3062125,400.6390117,2459825.7854070
"5959.01",199671901,"KP",4.4571444,7175.6801891,2459855.8726660
"5960.01",188876052,"KP",3.0763290,9490.8396842,2459827.4299450
"5961.01",262689575,"PC",1.6174870,342.1852102,2459447.7859050
"5962.01",239541449,"FP",1.9261183,3853.8831363,2459826.8177940
"5963.01",436478932,"KP",4.3226229,11939.7472843,2459826.3111450
"5964.01",200606159,"PC",3.9816471,15590.0000000,2459853.6892530
"5965.01",405788729,"PC",4.2254748,1577.2572250,2459828.0702650
"5966.01",404610583,"FP",3.5381039,11844.6534836,2459826.8131520
"5967.01",369532319,"PC",15.3435850,1344.0000000,2460563.6568820
"5969.01",91051152,"KP",7.9192605,21472.3061237,2459830.3490060
"5970.01",431701493,"KP",3.0927432,28695.1012159,2460561.8695670
"5971.01",160432093,"PC",3.9914012,8891.5603147,2459828.6852630
"5972.01",420814525,"KP",3.5247546,17803.0000000,2460552.8797400
"5973.01",154353849,"PC",3.1643744,3842.0000000,2459878.6352350
"5974.01",354173595,"PC",1.7266943,1037.7815799,2459447.9041880
"6009.01",128558444,"PC",1.5500607,2550.0000000,2459852.8696350
"6010.01",199949052,"PC",0.5868508,1005.0000000,2460422.3994150
"6012.01",432280671,"PC",16.2117629,3669.0022778,2459861.6585080
"6016.01",327369524,"CP",4.0236805,8925.0000000,2459877.7931950
"6018.01",67881560,"PC",2.3322524,571.3138896,2459854.3529200
"6019.01",125520907,"PC",14.5478626,3222.8170072,2460589.7436370
"6020.01",334597566,"FP",9.1099373,8817.0000000,2459872.9405310
"6022.01",455947620,"PC",1.9281092,107974.2359543,2459854.5891820
"6023.01",341444900,"FP",9.0330414,227.0000000,2460419.8618060
"6024.01",56231866,"FP",2.7218347,560.0000000,2460605.4957960
"6025.01",439942982,"PC",1.0222806,1280.0000000,2459880.7962530
"6026.01",396234347,"PC",1.2757761,230.0000000,2459881.7358550
"1806.02",166648874,"PC",8.1960758,4699.5344472,2458905.2282490
"2104.05",367630162,"PC",9.5611100,381.5567640,2458687.7943210
"5968.02",431810418,"PC",9.2152386,695.0000000,2460570.6053600
"5978.01",266023807,"PC",0.7394818,153.5319003,2458711.8854110
"5979.01",137151335,"KP",4.7267257,283.0000000,2460332.7772220
"5981.01",120045750,"PC",7.0142458,1867.3179922,2459423.5171720
"5983.01",356871098,"PC",1.0271879,863.0912024,2458683.8199040
"5984.01",120692092,"KP",3.4130781,4017.8298399,2459392.1510660
"5985.01",272782368,"PC",2.4157665,242.4992335,2458684.1233570
"5988.01",377780790,"KP",0.8374997,248.9571168,2458683.8679010
"5989.01",154437244,"PC",6.8669657,796.5543815,2459395.3607840
"5991.01",230064711,"PC",7.0893162,127.6112321,2458689.4796230
"5992.01",159054620,"KP",8.0276821,11271.5765812,2459391.6426000
"5993.01",27534138,"KP",28.5410557,1280.5898265,2459419.0549160
"5994.01",63283780,"KP",7.9726644,3581.1493923,2459397.4303620
"5995.01",352011875,"KP",6.2468813,516.1273113,2458686.1875890
"5997.01",39516274,"PC",5.6550180,356.8136950,2458985.1587610
"5998.01",370907864,"PC",9.3380252,1771.5047592,2459397.7885660
"5999.01",120317234,"KP",6.8834027,771.0000000,2460326.5355190
"6001.01",139104940,"KP",3.0039010,10093.1737819,2459422.4534540
"6002.01",102734241,"CP",10.9048392,4030.7760993,2458692.7599450
"6003.01",121731834,"KP",5.8599392,289.4487735,2458686.1035720
"6004.01",48353358,"KP",9.8786838,1728.7453821,2458685.7783970
"6005.01",123357864,"KP",16.1455898,919.5336262,2458697.4139130
"6006.01",123309556,"KP",2.5080815,1292.7152523,2459392.2104200
"6008.01",286201103,"CP",0.8573727,2045.7091221,2458711.3729040
"6013.01",53728859,"KP",3.2573898,13770.1931364,2459853.9225600
"6014.01",57984377,"KP",2.5199146,12429.3724559,2459854.5491030
"6015.01",288246496,"KP",4.3048290,7531.4221197,2459854.0054710
"6017.01",291751373,"KP",2.5079177,6997.4591212,2459855.4948990
"6021.01",291685334,"KP",2.0319883,12273.0056923,2459853.8541300
"6011.01",414019147,"PC",2.3179699,12009.0000000,2459880.7089320
"6027.01",368678195,"PC",2.8406462,57872.8336091,2459882.3482520
"6028.01",250707118,"KP",5.7238582,8682.2466029,2459885.0168380
"6029.01",419523962,"CP",5.7998626,2387.0000000,2459904.8186320
"6030.01",245392284,"KP",1.7442831,7445.2479047,2459883.2798340
"6031.01",292152376,"KP",2.1499907,25640.8126075,2459883.6177650
"6032.01",285466025,"PC",7.3723906,347.7876879,2459887.3952720
"6033.01",67711670,"PC",18.0401494,5645.2975375,2459885.9810720
"6034.01",388076422,"CP",2.5761796,49904.2528728,2459883.9054670
"6035.01",323194443,"PC",3.9074188,15476.6369436,2459885.3986210
"6036.01",129756316,"APC",6.5234669,7191.0000000,2460623.0372780
"6038.01",194736418,"CP",5.8267310,1068.0000000,2460658.0120370
"6039.01",272050287,"FP",8.5036140,1590.0000000,2459908.5754110
"6040.01",250839071,"PC",3.4926045,7071.0000000,2460632.2634410
"6042.01",374919956,"PC",7.7966237,2000.0000000,2459904.3894250
"6037.01",352924930,"FP",4.0158188,560.0000000,2460472.5822140
"6043.01",453064665,"KP",2.6452121,10456.8418233,2459911.8513070
"6044.01",356916207,"PC",2.2538642,383.7274369,2459911.2468640
"6045.01",467649533,"PC",7.4826325,2569.9421713,2459913.8452780
"6046.01",66296167,"PC",3.4137020,15800.4739836,2459911.7089150
"6047.01",115451738,"PC",2.0814345,16749.4607119,2459911.4532230
"6048.01",280024247,"PC",5.4928246,1006.1582134,2459915.4685800
"6049.01",353459965,"KP",10.8614911,11069.1320347,2459918.2006500
"6050.01",339207264,"PC",5.4823596,6502.5514222,2459912.7998790
"6051.01",353960022,"PC",3.9200919,22430.0040626,2459913.0218860
"6052.01",9443323,"KP",4.0135700,8561.4394866,2459913.8010960
"6053.01",66091052,"APC",2.2118281,2215.4831814,2459912.4171560
"6054.01",392681545,"CP",7.4903271,225.5988767,2459913.1219510
"6054.02",392681545,"CP",12.5759948,284.6855263,2459919.9166270
"6055.01",355640518,"PC",0.8497194,69488.1410322,2459910.6436290
"6056.01",102808276,"PC",3.1420495,18253.7539660,2459912.9055280
"6057.01",104734832,"PC",10.3274380,1239.1563644,2459912.7511530
"6058.01",144006874,"PC",2.3673691,592.0000000,2460660.3840100
"6059.01",321578632,"PC",6.3667329,778.0000000,2459928.5234250
"6060.01",428867906,"PC",3.3906311,720.0000000,2459930.3340930
"6061.01",239823606,"PC",8.1309123,313.0000000,2459925.6321070
"6062.01",122629761,"PC",8.2125318,898.0000000,2460647.9351500
"6063.01",67031480,"PC",2.1142179,949.0000000,2459935.3974500
"6064.01",428767018,"PC",15.3058859,6498.0000000,2459919.6886910
"2076.03",27491137,"CP",21.0153047,2072.0000000,2459673.3643690
"6065.01",172033454,"PC",8.2065998,417.0000000,2459948.6913200
"6066.01",219697927,"PC",1.8330979,168.0000000,2460337.3684280
"6068.01",400093502,"PC",10.6683900,460.0000000,2460292.7887660
"6069.01",259099556,"FA",1.6290926,411.7525108,2459937.9551670
"6070.01",29106627,"PC",9.5128916,1191.6067436,2459942.3303570
"6071.01",440624788,"PC",5.3664457,8748.7436413,2459939.4810980
"6072.01",147797743,"KP",3.6915590,16316.0231993,2459940.3743020
"6073.01",271424111,"KP",3.2687063,9692.5415934,2459393.0286170
"6074.01",99896567,"PC",12.1324506,171.2764262,2458690.5344500
"6077.01",196066560,"PC",2.2111104,1956.0116833,2458713.4804340
"6078.01",119973835,"PC",9.6703611,684.0000000,2460443.8345130
"6078.02",119973835,"PC",25.0882806,705.0000000,2460440.7952720
"6080.01",116048097,"PC",8.0555716,913.8621738,2459397.0700610
"1446.02",294471966,"PC",4.5057387,428.7456455,2458685.4334080
"2103.02",160491359,"PC",20.2926468,319.9395199,2458697.6824020
"4093.02",284454822,"PC",17.7046155,1283.7058316,2459580.6253180
"4156.02",462553953,"PC",12.8226390,750.9057494,2458844.8201350
"4468.02",441763252,"PC",7.0140010,1646.6732684,2459424.2297780
"5738.02",198162530,"PC",28.5462089,1744.4659966,2458693.5939740
"6081.01",271431851,"KP",7.8864218,6241.5672443,2459397.0934420
"6082.01",199712572,"PC",3.5941651,100.0000000,2460504.7616660
"6084.01",294283951,"FP",4.3724063,1642.1950326,2459422.1417270
"6086.01",18318288,"CP",1.3888584,1372.5136834,2458984.7597250
"6088.01",122375047,"KP",9.2866733,713.8494352,2459398.8963480
"6089.01",350814622,"KP",3.2135636,654.7322821,2459391.4829220
"6090.01",268159158,"KP",4.7082414,10708.3035830,2459420.8634180
"6091.01",336255880,"PC",5.1855507,1496.7919264,2459392.1098910
"1533.02",345143460,"PC",8.0637954,2301.0000000,2460442.5449630
"1749.03",233602827,"KP",2.3889051,569.8511771,2458684.3549530
"1757.02",367753709,"PC",5.0097113,560.4159621,2458685.7598660
"1806.03",166648874,"PC",0.5019031,1536.5683135,2458899.6986590
"2548.02",350293646,"CP",1.4468993,549.0000000,2459985.3315640
"4593.02",399954349,"KP",3.0051929,737.8355831,2458684.4719740
"5557.01",323687123,"CP",4.0179805,2808.9118424,2459502.3427610
"6093.01",97165413,"PC",1.2710408,1115.0000000,2459986.4453460
"6094.01",35883621,"FP",3.0519843,892.0000000,2459984.0083220
"6095.01",157081737,"PC",2.1613171,529.0000000,2459986.8348690
"6096.01",262781201,"FP",1.3154261,285.0000000,2460283.5521400
"6097.01",293743169,"PC",1.1256838,3620.0000000,2459986.7837610
"6098.01",269341832,"PC",2.7297541,362.0000000,2460010.1254610
"6099.01",118914286,"PC",5.2887576,598.0000000,2460009.8935740
"6100.01",170434745,"PC",1.2280156,1316.7462021,2459963.8748230
"6102.01",55849732,"PC",5.3708293,14601.0562246,2459965.3909630
"6103.01",92590258,"PC",3.2422424,10616.2597804,2459965.8191350
"6104.01",265010875,"PC",6.4095555,2845.1432466,2459968.4662030
"6105.01",182405015,"PC",3.1122458,14146.4724409,2459963.3679680
"6106.01",258234731,"APC",6.4240944,19637.6137844,2459964.6245130
"6107.01",152245179,"PC",3.7899018,7609.2687873,2459966.3399780
"6108.01",255780160,"PC",3.8783341,7843.4867323,2459962.9056100
"6109.01",384984325,"CP",8.5386633,1730.0000000,2459908.0906350
"6110.01",7439480,"PC",1.2541235,23010.0000000,2459360.3051230
"6101.01",19342878,"CP",1.3328252,19240.1766706,2459963.4299380
"6111.01",189322727,"APC",5.8340292,11944.0000000,2459848.7806420
"6112.01",258741560,"PC",1.8859353,2197.0000000,2459852.0264840
"6113.01",116631353,"PC",4.9218915,6245.0000000,2459845.1975170
"6114.01",419840740,"PC",8.9539287,5133.0000000,2459849.3281850
"6115.01",120115768,"PC",3.5529033,17309.0000000,2459848.9440540
